"","eco_innovation","recycling","resource_reduction","energy_saving","sust_prod","AI","bigdata","cloud","highspeed","robot","smart_devices","fam_owned","financecap","indstrl_area","urban_area","skillshortage","nace_a","ln_size","isocntry"
"5506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.23410650459726,"HU"
"5507",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2",4.71849887129509,"HU"
"5508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"14",1.79175946922805,"HU"
"5509",1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,"6",2.484906649788,"HU"
"5510",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"12",0.693147180559945,"HU"
"5511",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"12",2.07944154167984,"HU"
"5512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",3.17805383034795,"HU"
"5513",0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,"6",1.09861228866811,"HU"
"5514",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7",1.79175946922805,"HU"
"5515",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2",1.09861228866811,"HU"
"5516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.79175946922805,"HU"
"5517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",2.89037175789616,"HU"
"5518",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"9",0.693147180559945,"HU"
"5519",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"7",1.38629436111989,"HU"
"5520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14",1.79175946922805,"HU"
"5521",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"12",0.693147180559945,"HU"
"5522",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"9",0.693147180559945,"HU"
"5523",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"9",1.38629436111989,"HU"
"5524",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"6",2.19722457733622,"HU"
"5525",0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,"6",2.30258509299405,"HU"
"5526",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",1.6094379124341,"HU"
"5527",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"5",0.693147180559945,"HU"
"5528",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"13",3.63758615972639,"HU"
"5529",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"6",1.38629436111989,"HU"
"5530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"HU"
"5531",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"2",1.79175946922805,"HU"
"5532",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"9",1.94591014905531,"HU"
"5533",1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,"6",1.79175946922805,"HU"
"5534",0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,"2",1.09861228866811,"HU"
"5535",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.6094379124341,"HU"
"5536",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"13",2.19722457733622,"HU"
"5537",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"6",2.07944154167984,"HU"
"5538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.6094379124341,"HU"
"5539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6",2.07944154167984,"HU"
"5540",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"5",2.39789527279837,"HU"
"5541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.6094379124341,"HU"
"5542",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"5",0.693147180559945,"HU"
"5543",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"11",1.6094379124341,"HU"
"5544",0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"5",1.94591014905531,"HU"
"5545",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"12",1.38629436111989,"HU"
"5546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",0.693147180559945,"HU"
"5547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",2.70805020110221,"HU"
"5548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0.693147180559945,"HU"
"5549",1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,"2",2.77258872223978,"HU"
"5550",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"13",2.56494935746154,"HU"
"5551",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"HU"
"5552",0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,"6",1.38629436111989,"HU"
"5553",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"4",1.09861228866811,"HU"
"5554",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"7",2.30258509299405,"HU"
"5555",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"6",3.13549421592915,"HU"
"5556",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.79175946922805,"HU"
"5557",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2",1.6094379124341,"HU"
"5558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"HU"
"5559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.09861228866811,"HU"
"5560",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"13",2.77258872223978,"HU"
"5561",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"6",2.70805020110221,"HU"
"5562",0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,"12",1.09861228866811,"HU"
"5563",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"6",1.09861228866811,"HU"
"5564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.94591014905531,"HU"
"5565",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.79175946922805,"HU"
"5566",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"12",0.693147180559945,"HU"
"5567",1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"6",0.693147180559945,"HU"
"5568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.6094379124341,"HU"
"5569",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.38629436111989,"HU"
"5570",1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"9",1.09861228866811,"HU"
"5571",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,"2",1.38629436111989,"HU"
"5572",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.79175946922805,"HU"
"5573",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"6",1.38629436111989,"HU"
"5574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",1.94591014905531,"HU"
"5575",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.94591014905531,"HU"
"5576",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"5",1.79175946922805,"HU"
"5577",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.79175946922805,"HU"
"5578",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"2",2.30258509299405,"HU"
"5579",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"6",2.30258509299405,"HU"
"5580",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"4",1.94591014905531,"HU"
"5581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"6",1.09861228866811,"HU"
"5582",0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,"6",2.07944154167984,"HU"
"5583",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"12",0.693147180559945,"HU"
"5584",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"6",1.79175946922805,"HU"
"5585",1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,"12",2.39789527279837,"HU"
"5586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",1.94591014905531,"HU"
"5587",1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,"2",0.693147180559945,"HU"
"5588",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2",1.6094379124341,"HU"
"5589",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2",2.83321334405622,"HU"
"5590",0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,"12",1.79175946922805,"HU"
"5591",0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"13",4.07753744390572,"HU"
"5592",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.26267987704132,"HU"
"5593",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"12",0.693147180559945,"LV"
"5594",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"LV"
"5595",0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,"12",0.693147180559945,"LV"
"5596",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"LV"
"5597",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.33073334028633,"LV"
"5598",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,"5",2.30258509299405,"LV"
"5599",0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,"12",4.11087386417331,"LV"
"5600",1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,"8",4.70953020131233,"LV"
"5601",0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,"2",1.6094379124341,"LV"
"5602",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"6",3.55534806148941,"LV"
"5603",1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"7",3.04452243772342,"LV"
"5604",1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,"4",4.43081679884331,"LV"
"5605",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"6",1.09861228866811,"LV"
"5606",0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"6",2.56494935746154,"LV"
"5607",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"5",3.3322045101752,"LV"
"5608",0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"3",3.68887945411394,"LV"
"5609",1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,"12",1.94591014905531,"LV"
"5610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"2",1.38629436111989,"LV"
"5611",0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,"2",4.94875989037817,"LV"
"5612",0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,"11",1.38629436111989,"LV"
"5613",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",4.72738781871234,"LV"
"5614",1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,"9",5.72031177660741,"LV"
"5615",0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,"6",1.6094379124341,"LV"
"5616",1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,"5",7.14991683613211,"LV"
"5617",0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,"2",2.63905732961526,"LV"
"5618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"12",0.693147180559945,"LV"
"5619",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"6",0.693147180559945,"LV"
"5620",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"2",1.38629436111989,"LV"
"5621",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"15",7.98036576511125,"LV"
"5622",1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,"6",0.693147180559945,"LV"
"5623",0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"8",1.09861228866811,"LV"
"5624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6",0.693147180559945,"LV"
"5625",1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,"2",6.45519856334012,"LV"
"5626",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",4.33073334028633,"LV"
"5627",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"6",0.693147180559945,"LV"
"5628",1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,"6",1.79175946922805,"LV"
"5629",0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,"7",2.19722457733622,"LV"
"5630",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.38629436111989,"LV"
"5631",1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,"6",4.31748811353631,"LV"
"5632",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,"2",2.63905732961526,"LV"
"5633",1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,"6",6.07534603108868,"LV"
"5634",0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,"2",4.0943445622221,"LV"
"5635",0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,"6",1.38629436111989,"LV"
"5636",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.09861228866811,"LV"
"5637",1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,"2",4.06044301054642,"LV"
"5638",1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"6",4.14313472639153,"LV"
"5639",1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"7",4.14313472639153,"LV"
"5640",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"6",2.484906649788,"LV"
"5641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6",0.693147180559945,"LV"
"5642",0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,"13",0.693147180559945,"LV"
"5643",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,"5",3.95124371858143,"LV"
"5644",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"15",3.29583686600433,"LV"
"5645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"12",1.09861228866811,"LV"
"5646",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,"5",2.39789527279837,"LV"
"5647",1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,"2",4.40671924726425,"LV"
"5648",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"9",0.693147180559945,"LV"
"5649",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,"5",3.91202300542815,"LV"
"5650",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"13",2.70805020110221,"LV"
"5651",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"2",4.27666611901606,"LV"
"5652",1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,"2",4.30406509320417,"LV"
"5653",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"16",4.70953020131233,"LV"
"5654",0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,"7",2.77258872223978,"LV"
"5655",0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,"2",5.42934562895444,"LV"
"5656",0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"9",2.99573227355399,"LV"
"5657",0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,"7",5.07517381523383,"LV"
"5658",1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"11",5.43372200355424,"LV"
"5659",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"13",1.6094379124341,"LV"
"5660",1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,"15",4.99721227376411,"LV"
"5661",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,"7",3.73766961828337,"LV"
"5662",0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,"2",2.56494935746154,"LV"
"5663",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"5",3.3322045101752,"LV"
"5664",1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,"15",5.59098698051086,"LV"
"5665",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"7",1.09861228866811,"LV"
"5666",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"6",1.09861228866811,"LV"
"5667",1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,"4",4.23410650459726,"LV"
"5668",0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,"6",0.693147180559945,"LV"
"5669",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"6",1.6094379124341,"LV"
"5670",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"6",1.38629436111989,"LV"
"5671",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.94591014905531,"LV"
"5672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5",1.6094379124341,"LV"
"5673",0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,"13",6.15909538849193,"LV"
"5674",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"12",0.693147180559945,"LV"
"5675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"6",0.693147180559945,"LV"
"5676",1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,"2",4.46590811865458,"LV"
"5677",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,"11",4.49980967033027,"LV"
"5678",0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,"6",4.27666611901606,"LV"
"5679",1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,"2",4.18965474202643,"LV"
"5680",0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,"2",4.04305126783455,"LV"
"5681",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"12",2.19722457733622,"LV"
"5682",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"11",4.04305126783455,"LV"
"5683",0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,"5",4.84418708645859,"LV"
"5684",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"15",5.62040086571715,"LV"
"5685",0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,"5",4.20469261939097,"LV"
"5686",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"5",5.12396397940326,"LV"
"5687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",2.484906649788,"LV"
"5688",0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"12",1.38629436111989,"LV"
"5689",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.6094379124341,"LV"
"5690",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"4",5.15905529921453,"LV"
"5691",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"9",2.56494935746154,"LV"
"5692",1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"5",2.56494935746154,"LV"
"5693",0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,"11",4.78749174278205,"LV"
"5694",0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"6",4.89034912822175,"LV"
"5695",0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"6",1.38629436111989,"LV"
"5696",0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,"2",4.07753744390572,"LV"
"5697",1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,"6",2.63905732961526,"LV"
"5698",0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,"2",4.77068462446567,"LV"
"5699",1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,"2",5.14166355650266,"LV"
"5700",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"6",1.38629436111989,"LV"
"5701",1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,"6",5.4553211153577,"LV"
"5702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",2.63905732961526,"LV"
"5703",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"2",2.07944154167984,"LV"
"5704",1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,"5",2.99573227355399,"LV"
"5705",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"6",1.09861228866811,"LV"
"5706",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2",1.79175946922805,"LV"
"5707",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"12",0.693147180559945,"LV"
"5708",1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,"2",4.99043258677874,"LV"
"5709",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,"6",2.07944154167984,"LV"
"5710",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"2",1.38629436111989,"LV"
"5711",1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,"6",2.77258872223978,"LV"
"5712",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"12",3.25809653802148,"LV"
"5713",0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,"4",4.24849524204936,"LV"
"5714",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"6",1.94591014905531,"LV"
"5715",1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,"6",1.09861228866811,"LV"
"5716",1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,"6",4.75359019110636,"LV"
"5717",0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,"12",1.38629436111989,"LV"
"5718",1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,"12",0.693147180559945,"LV"
"5719",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"12",2.39789527279837,"LV"
"5720",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"5",1.6094379124341,"LV"
"5721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"7",5.35658627467201,"LV"
"5722",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"12",1.79175946922805,"LV"
"5723",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"2",3.55534806148941,"LV"
"5724",0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,"5",2.89037175789616,"LV"
"5725",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"12",1.38629436111989,"LV"
"5726",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"2",1.38629436111989,"LV"
"5727",0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,"6",3.04452243772342,"LV"
"5728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"5",0.693147180559945,"LV"
"5729",1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,"5",3.2188758248682,"LV"
"5730",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"11",1.6094379124341,"LV"
"5731",0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,"2",2.94443897916644,"LV"
"5732",0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,"13",1.6094379124341,"LV"
"5733",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"6",2.56494935746154,"LV"
"5734",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"12",0.693147180559945,"LV"
"5735",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,"3",1.79175946922805,"LV"
"5736",1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,"6",1.94591014905531,"LV"
"5737",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"13",1.6094379124341,"LV"
"5738",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"12",1.09861228866811,"LV"
"5739",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,"6",1.38629436111989,"LV"
"5740",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"7",1.09861228866811,"LV"
"5741",1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"6",1.94591014905531,"LV"
"5742",1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,"15",2.56494935746154,"LV"
"5743",0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"6",0.693147180559945,"LV"
"5744",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,"12",1.6094379124341,"LV"
"5745",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"5",3.40119738166216,"LV"
"5746",1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,"2",2.99573227355399,"LV"
"5747",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"6",1.79175946922805,"LV"
"5748",0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,"9",0.693147180559945,"LV"
"5749",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"12",1.09861228866811,"LV"
"5750",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"13",0.693147180559945,"LV"
"5751",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5",3.29583686600433,"LV"
"5752",1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,"9",2.07944154167984,"LV"
"5753",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"2",1.38629436111989,"LV"
"5754",0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"5",1.94591014905531,"LV"
"5755",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"6",1.09861228866811,"LV"
"5756",1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,"5",0.693147180559945,"LV"
"5757",0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,"12",1.38629436111989,"LV"
"5758",0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,"7",3.09104245335832,"LV"
"5759",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"12",0.693147180559945,"LV"
"5760",1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,"6",1.94591014905531,"LV"
"5761",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"5",1.38629436111989,"LV"
"5762",0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,"12",1.09861228866811,"LV"
"5763",0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"6",1.79175946922805,"LV"
"5764",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,"6",1.6094379124341,"LV"
"5765",0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,"9",1.94591014905531,"LV"
"5766",0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,"16",1.09861228866811,"LV"
"5767",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"11",0.693147180559945,"LV"
"5768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"7",2.30258509299405,"LV"
"5769",0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,"2",1.09861228866811,"LV"
"5770",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"5",1.09861228866811,"LV"
"5771",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"6",1.09861228866811,"LV"
"5772",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"5",2.77258872223978,"LV"
